product_name,SKU,UPC,safety_stock,ltd,mfg_id,catalog_id,onhand,bin_name,external_fulfiller_location_id,internal_fulfiller_location_id
'','8888052689','8888052689',0,95.0,11416,0,1,'Default','440005',52146
'','8888057400','8888057400',0,75.0,11416,0,1,'Default','440008',51357
'','8888057403','8888057403',0,75.0,11416,0,1,'Default','440008',51357
'','8888057613','8888057613',0,75.0,11416,0,1,'Default','440008',51357
'','8888057621','8888057621',0,80.0,11416,0,1,'Default','440008',51357
'','8888057623','8888057623',0,56.0,11416,0,4,'Default','440008',51357
'','8888057624','8888057624',0,50.0,11416,0,1,'Default','440008',51357
'','8888052394','8888052394',0,50.0,11416,0,1,'Default','440012',52148
'','8888052689','8888052689',0,93.0,11416,0,1,'Default','440012',52148
'','8888055214','8888055214',0,0.0,11416,0,2,'Default','440006',50565
'','8888055215','8888055215',0,0.0,11416,0,1,'Default','440006',50565
'','8888055220','8888055220',0,50.0,11416,0,1,'Default','440006',50565
'','8888055221','8888055221',0,33.0,11416,0,2,'Default','440006',50565
'','8888050737','8888050737',0,50.0,11416,0,1,'Default','440004',49747
'','8888050738','8888050738',0,50.0,11416,0,1,'Default','440004',49747
'','8888050740','8888050740',0,67.0,11416,0,1,'Default','440004',49747
'','8888050742','8888050742',0,0.0,11416,0,1,'Default','440004',49747
'','8888050753','8888050753',0,80.0,11416,0,1,'Default','440004',49747
'','8888050762','8888050762',0,0.0,11416,0,1,'Default','440004',49747
'','8888054028','8888054028',0,0.0,11416,0,1,'Default','440012',52148
'','8888054032','8888054032',0,0.0,11416,0,1,'Default','440012',52148
'','8888054836','8888054836',0,86.0,11416,0,1,'Default','440005',52146
'','8888051020','8888051020',0,50.0,11416,0,1,'Default','440004',49747
'','8888052689','8888052689',0,57.0,11416,0,32,'Default','440013',50566
'','8888060306','8888060306',0,50.0,11416,0,2,'Default','440008',51357
'','8888060308','8888060308',0,75.0,11416,0,1,'Default','440008',51357
'','8888060319','8888060319',0,33.0,11416,0,2,'Default','440008',51357
'','8888060321','8888060321',0,83.0,11416,0,1,'Default','440008',51357
'','8888060325','8888060325',0,80.0,11416,0,1,'Default','440008',51357
'','8888060329','8888060329',0,50.0,11416,0,1,'Default','440008',51357
'','8888060783','8888060783',0,100.0,11416,0,1,'Default','440008',51357
'','8888061083','8888061083',0,71.0,11416,0,2,'Default','440008',51357
'','8888061091','8888061091',0,80.0,11416,0,1,'Default','440008',51357
'','8888061093','8888061093',0,89.0,11416,0,1,'Default','440008',51357
'','8888046484','8888046484',0,0.0,11416,0,1,'Default','440001',50564
'','8888052689','8888052689',0,79.0,11416,0,12,'Default','440004',49747
'','8888056663','8888056663',0,60.0,11416,0,2,'Default','440005',52146
'','8888056664','8888056664',0,57.0,11416,0,3,'Default','440005',52146
'','8888056665','8888056665',0,75.0,11416,0,1,'Default','440005',52146
'','8888057614','8888057614',0,33.0,11416,0,2,'Default','440009',49749
'','8888057619','8888057619',0,0.0,11416,0,1,'Default','440009',49749
'','8888057624','8888057624',0,50.0,11416,0,1,'Default','440009',49749
'','8888056895','8888056895',0,75.0,11416,0,1,'Default','440005',52146
'','8888056309','8888056309',0,0.0,11416,0,1,'Default','440012',52148
'','8888056310','8888056310',0,0.0,11416,0,1,'Default','440012',52148
'','8888056315','8888056315',0,0.0,11416,0,1,'Default','440012',52148
'','8888062282','8888062282',0,64.0,11416,0,5,'Default','440008',51357
'','8888057401','8888057401',0,83.0,11416,0,1,'Default','440005',52146
'','8888057403','8888057403',0,75.0,11416,0,1,'Default','440005',52146
'','8888062622','8888062622',0,50.0,11416,0,1,'Default','440008',51357
'','8888062626','8888062626',0,33.0,11416,0,2,'Default','440008',51357
'','8888062627','8888062627',0,50.0,11416,0,1,'Default','440008',51357
'','8888062628','8888062628',0,50.0,11416,0,1,'Default','440008',51357
'','8888062629','8888062629',0,0.0,11416,0,2,'Default','440008',51357
'','8888062631','8888062631',0,0.0,11416,0,1,'Default','440008',51357
'','8888058553','8888058553',0,93.0,11416,0,1,'Default','440009',49749
'','8888054026','8888054026',0,60.0,11416,0,1,'Default','440004',49747
'','8888054030','8888054030',0,50.0,11416,0,1,'Default','440004',49747
'','8888054031','8888054031',0,50.0,11416,0,1,'Default','440004',49747
'','8888047900','8888047900',0,75.0,11416,0,2,'Default','440001',50564
'','8888057623','8888057623',0,0.0,11416,0,2,'Default','440012',52148
'','8888057624','8888057624',0,50.0,11416,0,1,'Default','440012',52148
'','8888059703','8888059703',0,57.0,11416,0,3,'Default','440006',50565
'','8888056240','8888056240',0,0.0,11416,0,1,'Default','440013',50566
'','8888058647','8888058647',0,67.0,11416,0,1,'Default','440005',52146
'','8888048875','8888048875',0,33.0,11416,0,4,'Default','440001',50564
'','8888060319','8888060319',0,0.0,11416,0,1,'Default','440006',50565
'','8888060321','8888060321',0,33.0,11416,0,1,'Default','440006',50565
'','8888059703','8888059703',0,40.0,11416,0,3,'Default','440009',49749
'','8888059221','8888059221',0,94.0,11416,0,1,'Default','440005',52146
'','8888060722','8888060722',0,50.0,11416,0,1,'Default','440006',50565
'','8888061083','8888061083',0,50.0,11416,0,3,'Default','440006',50565
'','8888061084','8888061084',0,50.0,11416,0,2,'Default','440006',50565
'','8888059153','8888059153',0,50.0,11416,0,1,'Default','440012',52148
'','8888060306','8888060306',0,50.0,11416,0,2,'Default','440009',49749
'','8888059703','8888059703',0,50.0,11416,0,1,'Default','440005',52146
'','8888059224','8888059224',0,71.0,11416,0,2,'Default','440012',52148
'','8888059225','8888059225',0,0.0,11416,0,1,'Default','440012',52148
'','8888059226','8888059226',0,50.0,11416,0,1,'Default','440012',52148
'','8888059832','8888059832',0,0.0,11416,0,1,'Default','440005',52146
'','8888061309','8888061309',0,0.0,11416,0,1,'Default','440006',50565
'','8888057614','8888057614',0,31.0,11416,0,9,'Default','440013',50566
'','8888057624','8888057624',0,50.0,11416,0,1,'Default','440013',50566
'','8888056196','8888056196',0,0.0,11416,0,2,'Default','440004',49747
'','8888056200','8888056200',0,83.0,11416,0,1,'Default','440004',49747
'','8888065551','8888065551',0,50.0,11416,0,1,'Default','440008',51357
'','8888061002','8888061002',0,0.0,11416,0,1,'Default','440009',49749
'','8888061009','8888061009',0,50.0,11416,0,1,'Default','440009',49749
'','8888061010','8888061010',0,67.0,11416,0,1,'Default','440009',49749
'','8888061011','8888061011',0,67.0,11416,0,1,'Default','440009',49749
'','8888061012','8888061012',0,0.0,11416,0,1,'Default','440009',49749
'','8888061083','8888061083',0,83.0,11416,0,1,'Default','440009',49749
'','8888061084','8888061084',0,43.0,11416,0,4,'Default','440009',49749
'','8888061091','8888061091',0,50.0,11416,0,1,'Default','440009',49749
'','8888061092','8888061092',0,80.0,11416,0,1,'Default','440009',49749
'','8888056569','8888056569',0,50.0,11416,0,1,'Default','440004',49747
'','8888060406','8888060406',0,0.0,11416,0,1,'Default','440005',52146
'','8888056802','8888056802',0,93.0,11416,0,1,'Default','440004',49747
'','8888060306','8888060306',0,0.0,11416,0,2,'Default','440012',52148
'','8888060308','8888060308',0,33.0,11416,0,2,'Default','440012',52148
'','8888060310','8888060310',0,50.0,11416,0,2,'Default','440012',52148
'','8888060321','8888060321',0,33.0,11416,0,2,'Default','440012',52148
'','8888060327','8888060327',0,0.0,11416,0,1,'Default','440012',52148
'','8888062282','8888062282',0,40.0,11416,0,3,'Default','440006',50565
'','8888062283','8888062283',0,50.0,11416,0,2,'Default','440006',50565
'','8888062325','8888062325',0,33.0,11416,0,2,'Default','440006',50565
'','8888062333','8888062333',0,0.0,11416,0,2,'Default','440006',50565
'','8888051019','8888051019',0,50.0,11416,0,1,'Default','440001',50564
'','8888060543','8888060543',0,67.0,11416,0,1,'Default','440012',52148
'','8888060996','8888060996',0,50.0,11416,0,1,'Default','440005',52146
'','8888060997','8888060997',0,75.0,11416,0,1,'Default','440005',52146
'','8888061000','8888061000',0,50.0,11416,0,1,'Default','440005',52146
'','8888061002','8888061002',0,0.0,11416,0,3,'Default','440005',52146
'','8888061021','8888061021',0,50.0,11416,0,1,'Default','440005',52146
'','8888061022','8888061022',0,0.0,11416,0,1,'Default','440005',52146
'','8888061028','8888061028',0,0.0,11416,0,1,'Default','440005',52146
'','8888061083','8888061083',0,67.0,11416,0,1,'Default','440005',52146
'','8888060669','8888060669',0,82.0,11416,0,2,'Default','440012',52148
'','8888062625','8888062625',0,75.0,11416,0,1,'Default','440006',50565
'','8888062629','8888062629',0,0.0,11416,0,2,'Default','440006',50565
'','8888061197','8888061197',0,0.0,11416,0,2,'Default','440005',52146
'','8888061198','8888061198',0,0.0,11416,0,1,'Default','440005',52146
'','8888061226','8888061226',0,50.0,11416,0,1,'Default','440005',52146
'','8888062810','8888062810',0,50.0,11416,0,1,'Default','440006',50565
'','8888062282','8888062282',0,67.0,11416,0,2,'Default','440009',49749
'','8888062283','8888062283',0,50.0,11416,0,2,'Default','440009',49749
'','8888061521','8888061521',0,17.0,11416,0,5,'Default','440005',52146
'','8888061525','8888061525',0,75.0,11416,0,1,'Default','440005',52146
'','8888059377','8888059377',0,80.0,11416,0,1,'Default','440013',50566
'','8888062622','8888062622',0,50.0,11416,0,1,'Default','440009',49749
'','8888062625','8888062625',0,75.0,11416,0,1,'Default','440009',49749
'','8888062629','8888062629',0,0.0,11416,0,2,'Default','440009',49749
'','8888062797','8888062797',0,67.0,11416,0,1,'Default','440009',49749
'','8888062809','8888062809',0,67.0,11416,0,3,'Default','440009',49749
'','8888062810','8888062810',0,75.0,11416,0,1,'Default','440009',49749
'','8888062892','8888062892',0,33.0,11416,0,2,'Default','440009',49749
'','8888063830','8888063830',0,0.0,11416,0,1,'Default','440006',50565
'','8888063831','8888063831',0,0.0,11416,0,1,'Default','440006',50565
'','8888063832','8888063832',0,0.0,11416,0,1,'Default','440006',50565
'','8888063842','8888063842',0,0.0,11416,0,1,'Default','440006',50565
'','8888063844','8888063844',0,0.0,11416,0,1,'Default','440006',50565
'','8888063855','8888063855',0,0.0,11416,0,1,'Default','440006',50565
'','8888063856','8888063856',0,50.0,11416,0,1,'Default','440006',50565
'','8888063861','8888063861',0,0.0,11416,0,1,'Default','440006',50565
'','8888063866','8888063866',0,0.0,11416,0,1,'Default','440006',50565
'','8888063867','8888063867',0,0.0,11416,0,2,'Default','440006',50565
'','8888063906','8888063906',0,0.0,11416,0,1,'Default','440006',50565
'','8888063907','8888063907',0,0.0,11416,0,1,'Default','440006',50565
'','8888063910','8888063910',0,0.0,11416,0,1,'Default','440006',50565
'','8888063911','8888063911',0,0.0,11416,0,1,'Default','440006',50565
'','8888063913','8888063913',0,0.0,11416,0,1,'Default','440006',50565
'','8888063914','8888063914',0,0.0,11416,0,1,'Default','440006',50565
'','8888068440','8888068440',0,0.0,11416,0,2,'Default','440008',51357
'','8888068441','8888068441',0,0.0,11416,0,2,'Default','440008',51357
'','8888068442','8888068442',0,50.0,11416,0,2,'Default','440008',51357
'','8888068443','8888068443',0,0.0,11416,0,1,'Default','440008',51357
'','8888068444','8888068444',0,0.0,11416,0,3,'Default','440008',51357
'','8888068445','8888068445',0,75.0,11416,0,1,'Default','440008',51357
'','8888068446','8888068446',0,0.0,11416,0,1,'Default','440008',51357
'','8888068448','8888068448',0,33.0,11416,0,2,'Default','440008',51357
'','8888068450','8888068450',0,50.0,11416,0,1,'Default','440008',51357
'','8888052690','8888052690',0,91.0,11416,0,1,'Default','440001',50564
'','8888060423','8888060423',0,75.0,11416,0,1,'Default','440013',50566
'','8888062627','8888062627',0,50.0,11416,0,2,'Default','440005',52146
'','8888062628','8888062628',0,33.0,11416,0,2,'Default','440005',52146
'','8888062629','8888062629',0,50.0,11416,0,1,'Default','440005',52146
'','8888062623','8888062623',0,0.0,11416,0,1,'Default','440012',52148
'','8888062626','8888062626',0,0.0,11416,0,1,'Default','440012',52148
'','8888062627','8888062627',0,0.0,11416,0,1,'Default','440012',52148
'','8888062629','8888062629',0,0.0,11416,0,1,'Default','440012',52148
'','8888064422','8888064422',0,88.0,11416,0,1,'Default','440006',50565
'','8888064425','8888064425',0,83.0,11416,0,1,'Default','440006',50565
'','8888064502','8888064502',0,50.0,11416,0,3,'Default','440006',50565
'','8888064503','8888064503',0,71.0,11416,0,2,'Default','440006',50565
'','8888064507','8888064507',0,50.0,11416,0,1,'Default','440006',50565
'','8888059117','8888059117',0,50.0,11416,0,1,'Default','440004',49747
'','8888062797','8888062797',0,50.0,11416,0,1,'Default','440005',52146
'','8888060669','8888060669',0,87.0,11416,0,2,'Default','440013',50566
'','8888063719','8888063719',0,50.0,11416,0,1,'Default','440009',49749
'','8888062797','8888062797',0,0.0,11416,0,1,'Default','440012',52148
'','8888059231','8888059231',0,83.0,11416,0,1,'Default','440004',49747
'','8888059377','8888059377',0,88.0,11416,0,1,'Default','440004',49747
'','8888069244','8888069244',0,80.0,11416,0,1,'Default','440008',51357
'','8888061086','8888061086',0,67.0,11416,0,1,'Default','440013',50566
'','8888061091','8888061091',0,50.0,11416,0,1,'Default','440013',50566
'','8888061093','8888061093',0,0.0,11416,0,1,'Default','440013',50566
'','8888059703','8888059703',0,86.0,11416,0,2,'Default','440004',49747
'','8888064425','8888064425',0,92.0,11416,0,1,'Default','440009',49749
'','8888054028','8888054028',0,83.0,11416,0,1,'Default','440001',50564
'','8888069785','8888069785',0,80.0,11416,0,1,'Default','440008',51357
'','8888069787','8888069787',0,50.0,11416,0,1,'Default','440008',51357
'','8888060306','8888060306',0,0.0,11416,0,1,'Default','440004',49747
'','8888069794','8888069794',0,33.0,11416,0,2,'Default','440008',51357
'','8888060310','8888060310',0,67.0,11416,0,1,'Default','440004',49747
'','8888060321','8888060321',0,50.0,11416,0,1,'Default','440004',49747
'','8888060323','8888060323',0,67.0,11416,0,1,'Default','440004',49747
'','8888069844','8888069844',0,0.0,11416,0,1,'Default','440008',51357
'','8888060543','8888060543',0,60.0,11416,0,2,'Default','440004',49747
'','8888060544','8888060544',0,0.0,11416,0,2,'Default','440004',49747
'','8888064073','8888064073',0,67.0,11416,0,2,'Default','440005',52146
'','8888064074','8888064074',0,0.0,11416,0,1,'Default','440005',52146
'','8888064422','8888064422',0,90.0,11416,0,1,'Default','440012',52148
'','8888064425','8888064425',0,92.0,11416,0,1,'Default','440012',52148
'','8888061066','8888061066',0,0.0,11416,0,1,'Default','440004',49747
'','8888061069','8888061069',0,0.0,11416,0,1,'Default','440004',49747
'','8888061083','8888061083',0,0.0,11416,0,2,'Default','440004',49747
'','8888061084','8888061084',0,67.0,11416,0,1,'Default','440004',49747
'','8888064422','8888064422',0,79.0,11416,0,3,'Default','440005',52146
'','8888064425','8888064425',0,95.0,11416,0,1,'Default','440005',52146
'','8888061092','8888061092',0,83.0,11416,0,1,'Default','440004',49747
'','8888062623','8888062623',0,0.0,11416,0,1,'Default','440013',50566
'','8888062625','8888062625',0,50.0,11416,0,1,'Default','440013',50566
'','8888062628','8888062628',0,0.0,11416,0,1,'Default','440013',50566
'','8888066793','8888066793',0,82.0,11416,0,4,'Default','440006',50565
'','8888062631','8888062631',0,0.0,11416,0,1,'Default','440013',50566
'','8888066795','8888066795',0,71.0,11416,0,2,'Default','440006',50565
'','8888065829','8888065829',0,75.0,11416,0,1,'Default','440009',49749
'','8888062797','8888062797',0,67.0,11416,0,1,'Default','440013',50566
'','8888062810','8888062810',0,100.0,11416,0,1,'Default','440013',50566
'','8888065933','8888065933',0,25.0,11416,0,3,'Default','440009',49749
'','8888062892','8888062892',0,0.0,11416,0,1,'Default','440013',50566
'','8888061708','8888061708',0,50.0,11416,0,1,'Default','440004',49747
'','8888064928','8888064928',0,0.0,11416,0,1,'Default','440005',52146
'','8888064929','8888064929',0,0.0,11416,0,1,'Default','440005',52146
'','8888064931','8888064931',0,50.0,11416,0,1,'Default','440005',52146
'','8888061713','8888061713',0,67.0,11416,0,1,'Default','440004',49747
'','8888061714','8888061714',0,50.0,11416,0,1,'Default','440004',49747
'','8888064932','8888064932',0,50.0,11416,0,1,'Default','440005',52146
'','8888064935','8888064935',0,0.0,11416,0,1,'Default','440005',52146
'','8888066305','8888066305',0,50.0,11416,0,2,'Default','440009',49749
'','8888066306','8888066306',0,75.0,11416,0,1,'Default','440009',49749
'','8888066307','8888066307',0,75.0,11416,0,1,'Default','440009',49749
'','8888065551','8888065551',0,67.0,11416,0,1,'Default','440012',52148
'','8888071722','8888071722',0,94.0,11416,0,1,'Default','440008',51357
'','8888071724','8888071724',0,92.0,11416,0,2,'Default','440008',51357
'','8888071725','8888071725',0,91.0,11416,0,2,'Default','440008',51357
'','8888071726','8888071726',0,82.0,11416,0,2,'Default','440008',51357
'','8888071727','8888071727',0,86.0,11416,0,1,'Default','440008',51357
'','8888071728','8888071728',0,50.0,11416,0,3,'Default','440008',51357
'','8888071729','8888071729',0,50.0,11416,0,1,'Default','440008',51357
'','8888065489','8888065489',0,86.0,11416,0,1,'Default','440005',52146
'','8888071910','8888071910',0,83.0,11416,0,2,'Default','440008',51357
'','8888066793','8888066793',0,88.0,11416,0,2,'Default','440009',49749
'','8888067111','8888067111',0,80.0,11416,0,1,'Default','440009',49749
'','8888062582','8888062582',0,50.0,11416,0,1,'Default','440004',49747
'','8888063939','8888063939',0,67.0,11416,0,1,'Default','440013',50566
'','8888063940','8888063940',0,0.0,11416,0,2,'Default','440013',50566
'','8888063945','8888063945',0,0.0,11416,0,2,'Default','440013',50566
'','8888062673','8888062673',0,20.0,11416,0,4,'Default','440004',49747
'','8888062675','8888062675',0,71.0,11416,0,2,'Default','440004',49747
'','8888062677','8888062677',0,50.0,11416,0,5,'Default','440004',49747
'','8888062679','8888062679',0,60.0,11416,0,4,'Default','440004',49747
'','8888062681','8888062681',0,20.0,11416,0,8,'Default','440004',49747
'','8888064074','8888064074',0,50.0,11416,0,1,'Default','440013',50566
'','8888064093','8888064093',0,0.0,11416,0,2,'Default','440013',50566
'','8888064094','8888064094',0,0.0,11416,0,3,'Default','440013',50566
'','8888064095','8888064095',0,50.0,11416,0,1,'Default','440013',50566
'','8888062797','8888062797',0,67.0,11416,0,1,'Default','440004',49747
'','8888062808','8888062808',0,75.0,11416,0,1,'Default','440004',49747
'','8888062810','8888062810',0,75.0,11416,0,1,'Default','440004',49747
'','8888062892','8888062892',0,67.0,11416,0,1,'Default','440004',49747
'','8888067502','8888067502',0,67.0,11416,0,1,'Default','440009',49749
'','8888066147','8888066147',0,67.0,11416,0,1,'Default','440005',52146
'','8888066148','8888066148',0,71.0,11416,0,2,'Default','440005',52146
'','8888066149','8888066149',0,50.0,11416,0,4,'Default','440005',52146
'','8888066150','8888066150',0,0.0,11416,0,2,'Default','440005',52146
'','8888064422','8888064422',0,64.0,11416,0,5,'Default','440013',50566
'','8888066231','8888066231',0,0.0,11416,0,1,'Default','440005',52146
'','8888072897','8888072897',0,83.0,11416,0,1,'Default','440008',51357
'','8888066794','8888066794',0,50.0,11416,0,1,'Default','440012',52148
'','8888056801','8888056801',0,60.0,11416,0,2,'Default','440001',50564
'','8888073154','8888073154',0,67.0,11416,0,1,'Default','440008',51357
'','8888073155','8888073155',0,67.0,11416,0,3,'Default','440008',51357
'','8888073156','8888073156',0,86.0,11416,0,1,'Default','440008',51357
'','8888073157','8888073157',0,0.0,11416,0,1,'Default','440008',51357
'','8888066447','8888066447',0,0.0,11416,0,1,'Default','440005',52146
'','8888067111','8888067111',0,75.0,11416,0,1,'Default','440012',52148
'','8888067112','8888067112',0,80.0,11416,0,1,'Default','440012',52148
'','8888066707','8888066707',0,75.0,11416,0,1,'Default','440005',52146
'','8888066727','8888066727',0,0.0,11416,0,1,'Default','440005',52146
'','8888069230','8888069230',0,0.0,11416,0,2,'Default','440006',50565
'','8888066911','8888066911',0,75.0,11416,0,1,'Default','440005',52146
'','8888066912','8888066912',0,75.0,11416,0,1,'Default','440005',52146
'','8888057400','8888057400',0,80.0,11416,0,1,'Default','440001',50564
'','8888069357','8888069357',0,50.0,11416,0,1,'Default','440006',50565
'','8888069359','8888069359',0,50.0,11416,0,2,'Default','440006',50565
'','8888069361','8888069361',0,67.0,11416,0,1,'Default','440006',50565
'','8888069362','8888069362',0,0.0,11416,0,1,'Default','440006',50565
'','8888069363','8888069363',0,67.0,11416,0,1,'Default','440006',50565
'','8888069370','8888069370',0,50.0,11416,0,2,'Default','440006',50565
'','8888067503','8888067503',0,50.0,11416,0,2,'Default','440012',52148
'','8888069372','8888069372',0,50.0,11416,0,1,'Default','440006',50565
'','8888069373','8888069373',0,67.0,11416,0,1,'Default','440006',50565
'','8888069374','8888069374',0,50.0,11416,0,2,'Default','440006',50565
'','8888069375','8888069375',0,0.0,11416,0,3,'Default','440006',50565
'','8888069376','8888069376',0,0.0,11416,0,2,'Default','440006',50565
'','8888069377','8888069377',0,0.0,11416,0,1,'Default','440006',50565
'','8888069378','8888069378',0,0.0,11416,0,2,'Default','440006',50565
'','8888069383','8888069383',0,0.0,11416,0,2,'Default','440006',50565
'','8888069385','8888069385',0,0.0,11416,0,3,'Default','440006',50565
'','8888065477','8888065477',0,0.0,11416,0,1,'Default','440013',50566
'','8888069386','8888069386',0,33.0,11416,0,2,'Default','440006',50565
'','8888065478','8888065478',0,0.0,11416,0,1,'Default','440013',50566
'','8888069387','8888069387',0,33.0,11416,0,2,'Default','440006',50565
'','8888069388','8888069388',0,0.0,11416,0,2,'Default','440006',50565
'','8888069389','8888069389',0,50.0,11416,0,1,'Default','440006',50565
'','8888069390','8888069390',0,0.0,11416,0,1,'Default','440006',50565
'','8888069391','8888069391',0,0.0,11416,0,1,'Default','440006',50565
'','8888069394','8888069394',0,86.0,11416,0,2,'Default','440006',50565
'','8888069429','8888069429',0,0.0,11416,0,1,'Default','440006',50565
'','8888069430','8888069430',0,0.0,11416,0,2,'Default','440006',50565
'','8888069455','8888069455',0,0.0,11416,0,1,'Default','440006',50565
'','8888067090','8888067090',0,0.0,11416,0,2,'Default','440005',52146
'','8888057622','8888057622',0,0.0,11416,0,1,'Default','440001',50564
'','8888074143','8888074143',0,75.0,11416,0,2,'Default','440008',51357
'','8888074144','8888074144',0,93.0,11416,0,1,'Default','440008',51357
'','8888074146','8888074146',0,0.0,11416,0,1,'Default','440008',51357
'','8888074149','8888074149',0,50.0,11416,0,4,'Default','440008',51357
'','8888074150','8888074150',0,50.0,11416,0,1,'Default','440008',51357
'','8888074151','8888074151',0,0.0,11416,0,1,'Default','440008',51357
'','8888069028','8888069028',0,0.0,11416,0,2,'Default','440009',49749
'','8888069031','8888069031',0,50.0,11416,0,1,'Default','440009',49749
'','8888064103','8888064103',0,50.0,11416,0,1,'Default','440004',49747
'','8888067942','8888067942',0,0.0,11416,0,2,'Default','440012',52148
'','8888069229','8888069229',0,0.0,11416,0,1,'Default','440009',49749
'','8888069230','8888069230',0,0.0,11416,0,1,'Default','440009',49749
'','8888066148','8888066148',0,60.0,11416,0,2,'Default','440013',50566
'','8888066149','8888066149',0,33.0,11416,0,2,'Default','440013',50566
'','8888066150','8888066150',0,25.0,11416,0,3,'Default','440013',50566
'','8888074754','8888074754',0,71.0,11416,0,2,'Default','440008',51357
