name,fulfiller_id,external_fulfiller_location_id,internal_fulfiller_location_id,description,latitude,longitude,status,safety_stock,mfg_id,catalog_id
'Modell''s Online, Inc.',48590,'142',55104,'General',39.816000,-74.940700,'active',0,10636,0
'Modell''s Online, Inc.',48590,'149',55105,'General',40.674300,-73.843800,'active',0,10636,0
'Modell''s Online, Inc.',48590,'153',55106,'General',40.703000,-73.943200,'active',0,10636,0
'Modell''s Online, Inc.',48590,'156',55107,'General',41.085700,-73.541700,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'164',55108,'General',40.530800,-74.213300,'active',0,10636,0
'Modell''s Online, Inc.',48590,'172',55109,'General',38.930400,-77.028200,'active',0,10636,0
'Modells.com - Lic.',76061,'1',37929,'General',42.126900,-87.842500,'active',0,10636,1
'Dreams_DEV 2',87861,'DREAMS_DEV',38445,'General',26.110300,-80.270000,'active',0,10637,1
'INTERMIX - Stores',69170,'440033',55714,'General',39.964200,-75.201000,'active',0,11416,0
'Modell''s Online, Inc.',48590,'601',55417,'General',40.755300,-73.992000,'active',0,10636,0
'Modell''s Online, Inc.',48590,'13',55735,'General',40.755300,-73.992000,'active',0,10636,0
'Drop Ship The House',91710,'1392TheHouse1',55707,'General',45.000100,-93.083100,'active',0,1748,1
'Drop Ship Kettler Int., Inc.',91771,'1392Kettler2',55769,'General',36.774500,-76.075600,'active',0,1748,2
'Drop Ship Escalade Sports',92490,'1392Escalade4',56475,'General',38.029600,-87.532400,'active',0,1748,4
'Drop Ship Icon Health and Fitness',92503,'1392Icon5',56488,'General',41.736500,-111.674000,'active',0,1748,5
'Drop Ship Raleigh America, Inc.',91774,'1392Raleigh6',55772,'General',47.392700,-122.260000,'active',0,1748,6
'Drop Ship Johnson Health Tech',91772,'1392Horizon7',55770,'General',43.070700,-89.198300,'active',0,1748,7
'INTERMIX - Stores',69170,'440035',56655,'General',38.955800,-77.234800,'active',0,11416,0
'INTERMIX - Stores',69170,'440038',57495,'General',26.717000,-80.047400,'active',0,11416,0
'Modell''s Online, Inc.',48590,'2',57425,'General',40.845000,-73.843300,'active',0,10636,0
'Drop Ship The House',91710,'1392TheHouse1',55707,'General',45.000100,-93.083100,'active',0,1392,1
'Drop Ship Kettler Int., Inc.',91771,'1392Kettler2',55769,'General',36.774500,-76.075600,'active',0,1392,2
