external_fulfiller_location_id,internal_fulfiller_location_id,bin_name,bin_type,bin_status
'600',54802,'01250304','General','Pickable'
'600',54802,'01250305','General','Pickable'
'600',54802,'01250401','General','Pickable'
'600',54802,'01250402','General','Pickable'
'600',54802,'01250403','General','Pickable'
'600',54802,'01250404','General','Pickable'
'600',54802,'01250405','General','Pickable'
'600',54802,'01260101','General','Pickable'
'600',54802,'01260102','General','Pickable'
'600',54802,'01260103','General','Pickable'
'600',54802,'01260104','General','Pickable'
'600',54802,'01260105','General','Pickable'
'600',54802,'01260201','General','Pickable'
'600',54802,'01260202','General','Pickable'
'600',54802,'01260203','General','Pickable'
'600',54802,'01260204','General','Pickable'
'600',54802,'01260205','General','Pickable'
'600',54802,'01260301','General','Pickable'
'600',54802,'01260302','General','Pickable'
'600',54802,'01260303','General','Pickable'
'600',54802,'01260304','General','Pickable'
'600',54802,'01260305','General','Pickable'
'600',54802,'01260401','General','Pickable'
'600',54802,'01260402','General','Pickable'
'600',54802,'01260403','General','Pickable'
'600',54802,'01260404','General','Pickable'
'600',54802,'01260405','General','Pickable'
'600',54802,'01270101','General','Pickable'
'600',54802,'01270102','General','Pickable'
'600',54802,'01270103','General','Pickable'
'600',54802,'01270104','General','Pickable'
'600',54802,'01270105','General','Pickable'
'600',54802,'01270201','General','Pickable'
'600',54802,'01270202','General','Pickable'
'600',54802,'01270203','General','Pickable'
'600',54802,'01270204','General','Pickable'
'600',54802,'01270205','General','Pickable'
'600',54802,'01270301','General','Pickable'
'600',54802,'01270302','General','Pickable'
'600',54802,'01270303','General','Pickable'
'600',54802,'01270304','General','Pickable'
'600',54802,'01270305','General','Pickable'
'600',54802,'01270401','General','Pickable'
'600',54802,'01270402','General','Pickable'
'600',54802,'01270403','General','Pickable'
'600',54802,'01270404','General','Pickable'
'600',54802,'01270405','General','Pickable'
'600',54802,'01280101','General','Pickable'
'600',54802,'01280102','General','Pickable'
'600',54802,'01280103','General','Pickable'
'600',54802,'01280104','General','Pickable'
'600',54802,'01280105','General','Pickable'
'600',54802,'01280201','General','Pickable'
'600',54802,'01280202','General','Pickable'
'600',54802,'01280203','General','Pickable'
'600',54802,'01280204','General','Pickable'
'600',54802,'01280205','General','Pickable'
'600',54802,'01280301','General','Pickable'
'600',54802,'01280302','General','Pickable'
'600',54802,'01280303','General','Pickable'
'600',54802,'01280304','General','Pickable'
'600',54802,'01280305','General','Pickable'
'600',54802,'01280401','General','Pickable'
'600',54802,'01280402','General','Pickable'
'600',54802,'01280403','General','Pickable'
